Year,Season,EPU,volume_1m2,SmCalanoida,LgCalanoida,Bryozoa,Chaetognatha,Cirripedia,Cnidaria,Cyclopoida,Decapoda,Polychaeta,Diplostraca,Echinodermata,Euphausiacea,Gammaridea,Hyperiidea,Mollusca,Mysidacea,Ostracoda,Protozoa,Thecosomata,Tunicata
1979,4,2,18.09742857,509399.0119,77979.45671,0,15699.14057,238.8131429,3817.737714,18431.34786,2327.293,486.1954286,5934.823286,75.15314286,3654.878286,801.731,3874.487143,10219.532,1333.085857,1334.567857,2714.906714,3527.169,11849.69229
1980,4,2,26.46225806,355436.5635,36793.65355,0,11354.14065,54.18354839,6966.887419,13254.27226,2236.588065,558.3683871,5096.42129,125.6019355,2173.910323,4428.31871,2895.533548,2240.85871,572.563871,572.6525806,566.2858065,986.5690323,154512.4277
1981,4,2,15.92273973,375785.3292,44843.7489,0,19102.54849,802.3290411,3782.720685,2643.495342,1374.346301,1484.627534,1754.86863,254.7893151,4192.006986,5727.722329,1851.020685,6340.801096,3108.541233,36.25671233,4352.906301,3885.192055,3518.995205
1982,4,2,14.69380952,259218.0684,51185.58873,5574.944127,11084.93778,947.7903175,133.4890476,5026.732063,703.7238095,314.1252381,1656.928889,1346.526984,1418.486508,13243.76587,1076.020476,3714.339048,1411.097937,193.5520635,1045.651905,2481.395714,2915.227778
1983,4,2,16.45302326,372248.19,8784.245116,0,13633.81372,445.805814,5364.427907,482.0883721,1377.536977,129.1923256,286.6404651,104.5583721,991.4353488,11806.51628,182.3897674,8236.774651,1871.784419,10.95976744,649.4323256,6504.38093,3935.213023
1984,4,2,18.59278689,395470.5725,23844.56295,0,6115.905902,0,134.9437705,918.8077049,771.9513115,47.13459016,265.8345902,11.38327869,1046.557049,4958.504754,117.7403279,2524.23082,10545.37,488.4229508,117.2955738,1425.95541,12750.65443
1985,4,2,18.62082474,520246.4348,25369.01907,0,10837.47268,0,413.5762887,2970.344639,2045.49866,186.0503093,353.8302062,174.5460825,4707.061443,3337.143505,227.126701,7197.376186,956.5998969,186.0065979,4208.70134,2784.224742,47503.57206
1986,4,2,15.06711111,213698.5862,20437.99478,0,15923.14944,27.70555556,2932.029,1419.810111,1274.281444,430.081,495.0227778,3330.970222,1873.012111,10849.771,1135.119556,1916.960889,620.8424444,16.116,855.3,318.306,8054.689556
1987,4,2,21.64780488,278285.888,57647.70488,0,25562.22329,0,509.5841463,1696.644634,1238.892195,70.74963415,178.5214634,1099.229512,1201.601098,22162.25195,3353.653659,2000.145488,728.564878,10.24,183.2565854,1287.744146,5764.287561
1988,4,2,22.9055814,478920.7652,28683.35767,219.3173256,12207.44651,400.1051163,383.5243023,618.9417442,742.9586047,106.7081395,894.1263953,30.60825581,1301.748953,29729.18686,19680.23663,703.4745349,1065.495116,152.787093,61.07093023,412.9086047,14504.57663
1989,4,2,26.19669231,690601.1595,12455.45069,1669.268231,9694.868769,154.9936923,1417.140077,1687.177385,796.2627692,568.4153846,872.4872308,131.1211538,2386.708308,34281.85115,380.9546923,6526.696385,908.8317692,226.7513077,382.0913846,4569.937692,8543.553077
1990,4,2,17.28948148,639702.1433,14419.36511,2917.043037,7916.305556,54.72762963,2815.634444,12666.39467,964.4714815,173.0228148,1660.999259,44.90481481,763.6988148,11165.33319,2772.028741,3981.237556,636.4023704,672.6457778,170.5819259,892.3741481,4669.315185
1991,4,2,23.57175573,418587.3945,28791.26863,1507.641221,20886.63977,37.74083969,14158.22237,7177.616794,683.0229008,278.4474046,73.23206107,82.36053435,786.9729008,36457.08756,6150.900763,3836.439771,4751.770534,105.0618321,766.8818321,2127.804809,8144.171298
1992,4,2,19.74888,280402.8571,33401.57728,340.5208,27865.87184,10.45304,1426.6492,5483.53744,1069.06496,165.2128,164.09848,510.10248,642.0528,32661.80496,12788.38776,5490.03872,1879.71312,230.88592,216.20064,989.99328,1477.00344
1993,4,2,23.2915625,533333.6175,38229.70773,888.7689063,12371.92336,0,5556.296875,8240.867734,1293.072266,277.534375,232.9539844,1185.150859,682.4074219,13747.00055,12540.62547,7492.385625,2665.222031,256.0102344,75.01320313,2763.320547,52563.52539
1994,4,2,33.00232558,841909.0028,39974.09605,2566.40814,16631.98837,6.868139535,2268.11,11076.09767,2830.874651,1170.501163,27.19069767,97.98627907,5945.386977,4641.294884,5478.748372,14089.25535,8199.424884,505.7483721,3237.745116,9162.75093,6314.157907
1995,4,2,14.35097561,384439.031,14108.31756,1517.642439,9592.023659,59.88560976,13553.18756,6834.26878,2520.439512,516.7180488,290.657561,49.85560976,3364.813659,23817.36585,3620.154146,3229.737805,1832.360732,252.9365854,808.7653659,1943.2,17847.36951
1996,4,2,23.80944444,669981.6089,29589.36463,1517.566667,6085.925,0,8215.85463,7941.074074,3036.113704,474.76,29328.07852,577.375,2332.652593,2836.276111,4026.148333,5612.812963,5038.043519,50.87111111,103.817963,3817.396667,5879.107593
1997,4,2,29.53714286,711635.094,28408.28111,745.5730159,6967.080794,58.72952381,4117.167302,12788.41048,744.972381,134.4969841,157.3231746,3.068095238,2566.786032,2818.569683,8345.905556,6407.97746,4222.142698,719.212381,4275.722381,5608.170317,71572.47143
1998,4,2,18.62979592,606522.6741,50192.88857,1685.427347,4725.258367,0,8099.683878,15071.28939,1509.725306,208.0295918,944.2359184,83.69693878,595.0491837,4861.540408,2467.647551,27811.66878,3888.141837,250.7140816,238.1477551,26178.13327,5879.698163
1999,4,2,19.67434783,448458.6891,22164.14348,4707.957536,16314.11971,0,1519.08029,11502.61855,663.9088406,362.0405797,41.30347826,1835.818261,7066.503333,68145.10652,19725.25464,9827.671159,4971.786957,524.5408696,2284.609855,1054.454928,11169.57377
2000,4,2,21.8025,985292.901,39899.90824,13602.35588,18305.66662,15.95029412,29315.36721,20240.06941,5626.828382,2799.638971,35524.29441,1213.704265,1635.780882,3401.2175,3376.793824,5125.877647,5658.028824,202.8375,2095.446029,2147.877353,7831.221029
2001,4,2,15.72123077,343249.1789,26447.75046,534.6778462,25835.40938,0,2038.571077,9263.569846,1652.455077,247.506,3118.935692,9024.189077,1861.988,8985.607538,15094.73569,2667.953231,3143.962154,59.61338462,2460.579846,75.09584615,11675.72785
2002,4,2,15.56265625,604224.1284,20017.25984,1219.095469,8090.77625,0.09234375,2280.237031,9604.222656,2306.595938,375.23375,33.72984375,381.9423438,3723.901563,5836.346094,7144.44875,1936.936406,6221.280781,582.515,1614.618906,474.51375,15691.11688
2003,4,2,20.30377049,290681.0013,53965.63754,275.6921311,16026.36852,167.6088525,3950.786885,2347.870492,990.615082,393.8703279,542.0908197,298.5503279,3816.465246,10884.77279,14582.73082,2103.156721,4874.289836,241.9465574,153.35,231.1532787,28550.5077
2004,4,2,16.59666667,345290.7993,63532.97667,1426.77,31930.57517,0,3158.2455,5101.157333,748.0646667,268.6718333,166.2281667,54457.22583,2886.9065,4150.858,15345.426,4089.512833,14222.359,91.43366667,1154.875167,2122.5855,7308.6825
2005,4,2,18.24147059,109462.2721,32209.80897,656.6989706,15715.39676,90.24617647,850.1886765,3329.506324,307.5239706,106.5113235,166.6758824,2089.344706,1685.265,3932.826912,11036.66926,1284.706471,12752.27706,98.5725,774.7673529,678.5669118,7521.527059
2006,4,2,17.91615385,317881.9967,25422.53872,600.8407692,7676.624615,21.71410256,41177.04769,7308.501795,1331.715897,1444.978974,111.0423077,2716.945385,15311.8959,1490.156923,9125.561282,16253.82026,2527.537179,0,802.3794872,12439.98308,41649.56564
2007,4,2,16.64657143,248086.1551,27854.89314,270.4491429,10247.042,59.47342857,758.4322857,5093.069714,1561.248,193.9788571,0,625.6322857,910.3502857,5404.765143,4818.132857,3882.169429,3630.031714,48.27828571,57.95142857,1438.448,9629.305714
2008,4,2,20.02462687,174721.6203,20380.88597,300.8453731,11049.4503,0,4902.752537,2978.480746,1354.007612,460.6819403,401.339403,517.6264179,2161.163134,30820.86537,7859.608209,4149.685224,4044.807761,353.9585075,2054.980299,899.8516418,10430.23672
2009,4,2,12.05454545,281796.2283,16585.58167,1118.448939,9178.566364,301.3457576,848.3163636,3979.075,443.8768182,302.6292424,231.1118182,558.8765152,3404.052424,15663.17167,7902.217273,2133.510909,667.5280303,623.4978788,987.4084848,624.1307576,11086.42076
2010,4,2,11.94059701,262101.6696,14560.3591,1125.519552,10027.12343,488.9513433,1126.190299,3134.988507,537.7108955,322.059403,70.46268657,2480.345522,4230.377463,1209.938955,6378.176269,1401.246716,10005.48627,199.5102985,1574.506716,969.6777612,12229.8603
2011,4,2,12.72679245,487595.7389,23076.58415,365.0618868,7789.522453,15.45603774,1491.457736,5049.97,737.3750943,217.1226415,30.16943396,241.6567925,4807.039623,2225.368302,10296.66415,6121.243585,12224.1717,252.8986792,898.2854717,3247.88434,7183.661698
2012,4,2,13.97696429,330793.897,23781.56446,1680.516607,9714.467321,191.5621429,3777.099107,13229.90054,575.005,234.2514286,173.205,445.47375,5920.646964,909.7908929,21056.64,57342.14286,2939.008214,876.76,4316.281607,47996.44339,48862.18
2013,4,2,18.11795918,467379.8733,18020.64,425.5057143,11534.59837,0,11518.93184,10250.71878,789.0716327,993.4261224,4508.75102,1073.166735,6918.537551,11181.56449,5328.568367,6036.152653,9421.028163,93.46387755,434.3469388,356.4871429,39141.20959
2014,4,2,18.82283019,597251.8877,38648.57396,754.8960377,5985.856038,0,4084.256226,14489.96453,849.7879245,380.8984906,34.38169811,69.04415094,4652.743208,9276.71283,19808.59547,10829.47981,14226.32698,320.3866038,2565.041509,1211.944717,32114.59132
2015,4,2,20.66138889,697006.1619,28649.42597,1555.667917,11103.13444,193.2147222,6807.255972,21769.27458,858.7320833,1878.259583,388.1443056,24625.30569,4754.205556,1212.272222,13966.82778,5391.100694,14202.16653,377.9648611,2327.528194,851.7994444,41515.82264
2016,4,2,14.39964286,180472.1879,7285.371379,810.4762069,6494.906552,347.8837931,3092.932759,17234.89241,1883.154138,886.2341379,1659.807241,33.63689655,4077.202069,7954.053793,4418.932759,7941.876552,25873.95483,18399.26828,2499.332414,1617.43069,92173.59069
2017,4,2,21.50142857,762653.1162,27462.76857,1784.53381,42362.51619,0,11716.91476,43574.19333,517.9914286,919.4709524,0,262.3038095,11707.99619,59.29857143,22385.77143,9127.410952,10627.43286,472.5452381,7744.219048,2354.484286,20722.03333
2018,4,2,24.95903226,381068.8897,45450.62355,1612.319677,22536.02161,76.64903226,19508.81387,17513.15226,1797.355161,1099.289032,7361.427742,2672.213548,3041.399032,125.8574194,8548.99871,5346.199677,7998.522903,1398.653548,1025.508065,829.2651613,202918.8345
2019,4,2,18.19546875,449711.8203,42845.48094,607.444375,48531.67594,9.98640625,3734.649844,44918.37578,3887.715469,1399.589063,137.2560938,238.6423438,8563.960156,17775.1925,28695.81922,4934.316875,28078.62766,2189.172188,2122.697969,751.6503125,15195.9125
2020,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,4,2,31.49447368,1062493.161,33186.06184,1113.439211,9035.632368,455.04,17342.81868,25936.68842,1111.717368,1253.276579,8361.330263,283.31,11416.28632,188.4134211,3654.131316,20664.69974,2989.974737,101.3176316,760.2647368,1530.457632,204753.2308
2022,4,2,19.27804348,496239.8561,34313.95348,1239.129565,30358.19413,1440.057826,12211.36174,42376.94435,488.0758696,1404.601087,2522.786739,2832.618696,10497.4787,84.9323913,14839.38522,12400.63957,1502.634348,2956.246304,763.6782609,1552.480435,48992.43978
1977,4,3,97.91166667,639936.3188,758786.1649,0,1447.644651,0,0,654.7165116,22.84023256,0,37.23069767,0,1747.613023,158.9686047,8292.243721,100.515814,0,0,0,100.515814,0
1978,4,3,37.70198276,575848.6081,201166.5799,20.09198276,414.0875,0,73.35732759,895.8008621,197.7931034,20.44206897,1338.157328,0,1353.46181,58.74232759,2249.328879,91.89344828,55.19181034,12.32284483,0,76.7612069,30.60344828
1979,4,3,53.28277778,258931.7247,498543.6228,0,1335.064306,0,49915.90069,46625.54958,255.7056944,413.5584722,15615.74583,4449.147778,2805.491389,47.01583333,2806.888889,44073.5425,22.77958333,0,4611.577222,41962.24931,14102.87944
1980,4,3,60.59,424113.1851,275493.1119,0,5079.049189,0,39426.70189,34222.80459,0,1259.213784,4512.253243,539.3016216,11860.96378,0,4468.656757,3154.159459,31.9272973,0,6959.085405,945.9005405,21228.16189
1981,4,3,36.586,489464.2068,189058.3272,0,2717.2508,0,21113.3232,4133.1892,84.4948,497.4756,10890.4404,640.2572,3857.0524,0,1288.4276,13386.0988,0,0,237.9344,8563.7732,4054.284
1982,4,3,54.16344828,486635.0397,439776.2731,0,780.992069,0,0,11025.56966,147.6131034,119.3306897,751.0462069,290.4310345,1294.376897,11.83068966,337.6489655,3740.126897,0,0,1243.382759,3498.157241,7328.032759
1983,4,3,30.68333333,352276.757,410114.1797,0,328.718,22.77866667,9.832,834.5816667,244.584,97.75766667,5172.539,5242.927333,757.446,30.25666667,49.86933333,157.869,0,0,470.6453333,112.0826667,1322.287667
1984,4,3,30.56827586,334491.88,276437.3524,0,184.5572414,0,364.0655172,937.8755172,183.7686207,39.46068966,2076.268621,545.4196552,1689.436552,14.06103448,105.6462069,348.8655172,0,26.7137931,473.5462069,29.6862069,5285.93931
1985,4,3,41.42224138,289284.6888,327173.1321,0,255.512931,93.25672414,4.118448276,1406.098448,583.0887931,72.7187931,1133.824828,13.51310345,1667.758276,25.74396552,86.0462069,820.5089655,17.69224138,0,562.6201724,708.1565517,30900.50672
1986,4,3,42.35781818,605703.512,431703.1836,0,540.8841071,0,356.9310714,4197.089107,249.1564286,80.07875,13694.9975,124.6210714,7010.908214,141.84625,1114.992857,917.3689286,81.13446429,50.50696429,2451.131607,582.1510714,3688.809286
1987,4,3,38.33507937,305753.706,341909.427,0,922.2220635,115.1779365,540.4847619,1698.656984,876.0063492,312.297619,14371.94635,1319.588571,3157.934127,142.3174603,2002,752.5,25.54031746,0,832.1673016,392.681746,5380.850635
1988,4,3,44.27660377,499132.8185,303372.5953,229.1128302,224.3350943,10.00415094,0,534.3171698,228.0479245,37.32226415,3025.875472,25.67396226,1402.136981,19.63716981,633.8320755,312.8466038,90.74830189,75.9409434,10046.54792,113.7498113,238.3803774
1989,4,3,51.61551724,880003.6607,361351.1848,12404.00793,3260.794828,0,2832.901034,3215.508966,175.5262069,1156.51931,10857.04138,2056.264828,2558.132414,1152.023448,457.8827586,2941.094828,230.6372414,0,0,2741.363103,8154.983448
1990,4,3,22.64833333,1029424.718,119946.939,23387.86167,6348.394333,0,29940.553,62932.497,2087.458667,719.4456667,22304.31167,2054.534667,3346.172,79.234,5035.123333,3573.374333,296.57,93.96966667,84.86266667,3284.835333,9389.174333
1991,4,3,44.74395833,1173150.873,212101.7117,33480.95542,3028.269167,0,41288.48583,39410.44896,525.7722917,776.7670833,1790.765,1890.385417,1911.08375,672.524375,12431.26708,14347.6875,13.37520833,30.57,112.173125,13572.49375,20962.26792
1992,4,3,33.51346154,244031.6615,310012.4954,1321.367308,6065.446154,24.04538462,444.6103846,11895.63308,136.0523077,167.6026923,190.8734615,277.1173077,324.07,269.6992308,10599.06731,8614.337692,281.8692308,2494.147308,113.4157692,8378.440385,1908.883462
1993,4,3,35.97521739,578495.8193,270185.372,27345.32543,6616.868261,56.40195652,44247.91717,50555.9987,2704.529565,1115.168478,8027.455435,4333.892826,1780.517826,236.2276087,22619.62152,42008.72674,0,4560.725435,121.3830435,41159.045,17537.18087
1994,4,3,58.2185,707011.9055,342323.7545,4864.01925,1530.35775,100.25425,9573.88675,26432.8185,82.899,978.83525,2939.49875,481.77925,3914.25825,113.62775,22889.2595,5543.51725,82.899,30.84075,15235.7045,5407.32425,13215.56725
1995,4,3,34.38461538,621109.661,315039.3669,9289.174872,896.8102564,15.95435897,49678.70436,15422.52077,269.6338462,369.8202564,4086.398974,114.4169231,4299.364103,224.9792308,4176.151538,2566.217436,141.174359,889.765641,37.27871795,1526.046923,4522.524615
1996,4,3,47.304,1520679.156,308245.515,6495.179,511.869,102.669,39026.042,26631.467,2205.2105,740.7745,1251.533,102.669,9614.595,0,5081.5335,8541.911,278.5,560.3485,0,8168.9815,7896.99
1997,4,3,43.13357143,773707.4312,278198.6202,13741.28881,1614.497619,0,35916.58881,30398.54571,234.0695238,107.5683333,2095.940238,860.5559524,2327.977381,106.8983333,11797.5169,49468.31619,59.87214286,1130.499762,168.822619,48721.37286,21814.45976
1998,4,3,43.47033333,681927.539,276250.8973,24655.93767,1480.141667,52,128280.7297,87032.79967,675.89,1570.765333,3585.204,3467.401333,1683.805,0,3157.478,79701.44433,103.9996667,3947.96,0,78777.29667,29346.82667
1999,4,3,58.60813953,759496.534,451151.94,51383.95535,4756.87,0,73806.28512,64085.43512,1553.625116,186.342093,1278.159302,52.79209302,3372.761628,379.5504651,27742.00674,6498.466512,66.1044186,4996.059302,5617.95186,5987.335814,20367.00163
2000,4,3,38.12111111,1054327.725,195764.7239,63765.75639,11950.66806,0,153139.4211,110303.8383,4902.038611,1003.569444,24191.13417,815.455,4248.3425,534.5625,8701.431111,9941.421389,31.6175,1891.4875,2288.726111,8634.371667,8853.569444
2001,4,3,53.74577778,207689.9853,630151.4564,13588.03711,1866.023111,0,91.95044444,7556.88,120.2053333,282.1568889,1210.097556,105.0424444,1280.895556,8.362444444,4791.841333,1479.436222,135.0224444,574.6022222,17.08755556,472.4655556,1125.681556
2002,4,3,39.34967742,558522.2516,367723.1665,25847.9329,602.2632258,0,220.6496774,5525.363226,388.1622581,101.2096774,9718.95871,114.8096774,3315.983226,45.26032258,4214.359355,332.8722581,747.1435484,0,0,100.4270968,2029.374516
2003,4,3,49.89708333,242265.3175,525998.3767,8286.575833,930.97125,32.6625,1272.821667,4297.690833,186.5408333,76.06166667,9319.939583,381.9816667,1211.031667,32.19041667,9839.294167,3451.901667,0,0,0,2975.957917,8543.90875
2004,4,3,38.17815789,62102.57711,454493.6834,2484.203158,1866.203158,60.38947368,6749.612105,979.3878947,22.39578947,39.40684211,0,317.5413158,434.5139474,72.46710526,13007.50211,513.8584211,77.59263158,0,77.39236842,389.17,397.06
2005,4,3,31.22676471,77482.59735,262672.7297,2634.334118,293.1502941,170.1514706,135.9311765,791.6526471,69.52529412,79.37470588,20.50941176,82.03823529,506.5908824,17.49382353,8867.365882,346.8282353,86.16970588,0,0,286.9438235,421.3923529
2006,4,3,39.13595238,486896.5479,345925.7376,1932.439286,221.8771429,89.34666667,3826.352619,7313.094762,89.34666667,61.59285714,1439.659286,342.7416667,3350.557857,79.51809524,5531.594048,2233.844762,12.65071429,0,5.842619048,1916.224524,5594.839524
2007,4,3,51.57714286,138157.0538,492575.3929,2164.69,363.3697619,0,211.26,1972.606429,270.2485714,269.9083333,2399.423095,239.3583333,859.4814286,0,27691.33238,135.5278571,60.73642857,104.142619,0,37.81833333,879.0745238
2008,4,3,47.06595238,391546.7657,427453.3464,3119.406667,352.4430952,619.2859524,983.8128571,3984.564524,15.3997619,253.3830952,1199.972381,30.77928571,1145.968333,136.8290476,24437.95595,1168.466429,59.1552381,344.0852381,42.31785714,1168.466429,1169.039286
2009,4,3,39.5485,323307.274,269443.7035,7796.09,1004.28,1676.1945,1354.3005,6031.257,211.8975,154.9735,4860.5915,691.2135,1328.0865,9167.247,3433.0525,6040.689,276.593,359.9905,98.704,3151.341,7690.4365
2010,4,3,29.2372093,352252.453,225740.1993,10513.62767,99.71744186,30.01813953,1294.957442,3857.988605,155.157907,163.3506977,764.0883721,9.284418605,1847.840233,12.10465116,4661.229302,3534.214651,0,775.874186,2964.332558,3301.609535,1017.784419
2011,4,3,31.92,465347.86,284141.5487,6550.976452,265.7158065,164.7209677,1763.000645,7145.649355,92.79419355,547.7851613,1363.484839,180.3432258,687.3748387,0,6592.471935,58763.64387,9.336451613,448.6529032,422.6051613,58636.27774,5154.830323
2012,4,3,41.46162162,688133.3416,150503.1454,36879.74514,4484.938108,2599.124324,24033.45919,47530.96622,67.72,913.6240541,54000.06865,15200.34838,9564.964595,1616.634324,49472.08649,93679.39108,0,709.4837838,11462.29108,87017.75946,65135.66405
2013,4,3,36.82052632,599650.7624,297158.9487,13950.45263,9080.641053,488.8860526,22448.68026,53850.43237,1847.394474,1524.15,20634.615,498.2907895,3744.700263,0,7405.090263,2897.360263,56.92921053,5128.363158,3052.974211,1942.446842,15353.24579
2014,4,3,21.20090909,488006.6606,236219.3264,26197.21242,7407.032121,456.7154545,27429.12848,49807.82061,434.3163636,554.1378788,427.2909091,193.1406061,2492.191515,86.22272727,22926.6897,10709.14848,155.4339394,1981.184545,13062.42394,8167.687879,1650.015455
2015,4,3,40.6496,1313763.09,248815.4328,85019.4624,10034.8556,5211.2384,49643.052,66989.9092,1090.3148,1855.6368,14706.2164,876.958,6009.2344,0,30005.8644,5998.2756,165.3156,8208.96,13080.2288,2215.908,47149.1788
2016,4,3,35.37125,410516.6388,200935.3069,77681.91688,15280.50813,0,9382.821875,32417.77625,73.02625,1202.906875,15985.48563,1635.32,2870.84125,0,9588.555,2577.415625,84.929375,5693.6725,752.449375,499.9975,23537.18688
2017,4,3,36.79470588,661942.9894,204665.2506,15055.04176,17883.66235,197.5217647,81101.45882,62165.11059,215.4658824,1409.291176,4207.835882,252.9317647,1048.812941,0,13775.42235,6877.107059,81.98411765,2267.944706,7019.977647,3748.306471,5738.203529
2018,4,3,35.74833333,439673.5017,266659.3033,22620.915,40669.06667,0,42719.80833,59669.31667,0,276.665,5521.855,138.3316667,3394.638333,0,22057.88333,4457.945,0,0,6916.083333,1759.165,34211.665
2019,4,3,37.76416667,521092.1483,310057.05,2372.949167,2892.423333,0,3806.320833,22222.4675,0,69.5475,0,177.14,1218.430833,185.0283333,15752.0625,3215.929167,111.3883333,8497.039167,179.8825,1643.345833,28814.18583
2020,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,4,3,33.6756,560393.3508,93291.5388,13112.7488,14916.552,150.34,72161.4576,93620.9004,161.5508,1155.8464,6531.36,335.1504,3139.9524,0,3008.5648,9371.7876,0,4370.118,483.4288,579.6564,87091.982
2022,4,3,41.67333333,565111.1367,128309.9771,20307.01524,69345.80286,140.4985714,45845.86714,150422.421,272.7557143,3016.399048,27193.44238,106.9885714,2454.258095,0,13949.36762,18103.92286,0,10002.03476,3815.841905,5154.22619,62394.03095
1977,4,4,46.73,1066393.523,560852.0183,0,2158.016667,0,0,116.7733333,0,0,0,0,2228.346667,0,5366.906667,0,0,0,0,0,0
1978,4,4,13.424,121224.966,14811.586,150.24,26418.232,0,65.504,308.47,0,36.416,0,0,2141.664,0,2010.764,150.24,121.098,58.268,69.022,50.08,312.506
1979,4,4,23.66166667,465270.885,204806.4233,0,5788.455,0,2722.768333,25934.86333,1852.211667,132.7633333,168.375,0,1158.625,0,1110.781667,3817.298333,0,785.9633333,0,2800.296667,1725.91
1980,4,4,34.425,233732.6736,197261.7893,0,8161.745714,0,20465.60286,18935.22429,263.8707143,799.615,1833.703571,99.99214286,5429.421429,148.7978571,3974.028571,3120.080714,0,99.04714286,624.02,608.895,25486.855
1981,4,4,19.1475,267436.5388,213268.3375,0,6213.1325,617.09,614.625,4094.38,89.64625,665.91625,1467.80125,45.33375,1689.09125,564.03125,2289.52625,2955.22375,0,0,360.6075,2629.64,229.83125
1982,4,4,17.50782609,91890.81917,138674.2563,0,307.7191667,4.222083333,339.7670833,2252.65625,52.3,0,36.00458333,0,1219.925833,88.22416667,491.1795833,1397.259583,8.944166667,0,287.5258333,1305.496667,5131.505417
1983,4,4,7.55875,60505.04125,30161.06875,0,2285.6375,0,1302.43375,187.361875,68.639375,20.731875,0,33.1375,434.3075,379.64,256.420625,322.9175,895.17,15.049375,5270.481875,130.44875,325.565625
1984,4,4,10.41833333,124237.2172,68879.91,0,2751.207778,0,0,135.02,65.35666667,18.29111111,111.4122222,45.30555556,1364.735556,349.2466667,171.0961111,343.5983333,91.94222222,0,20.98666667,75.67055556,3517.716111
1985,4,4,12.26423077,145769.2858,62195.56423,0,65.66192308,0,28.76653846,112.2223077,450.6630769,56.30269231,2134.399231,133.9284615,3949.638462,113.5811538,206.2730769,707.2226923,37.32615385,0.82,87.75346154,248.2307692,5571.800769
1986,4,4,9.8992,96584.0124,63912.6268,0,333.1316,0,182.0804,603.2212,393.8684,18.7724,1207.9516,57.2912,1631.7116,83.1748,759.6932,882.5384,0.6504,121.1056,137.0912,799.9836,7087.2136
1987,4,4,22.34310345,295093.5721,225704.3145,0,170.6362069,0,181.5689655,1230.273448,491.6782759,35.21724138,3130.478276,0,10403.04483,107.4017241,2223.572414,152.9334483,11.14034483,0,76.19172414,54.26172414,3493.108966
1988,4,4,24.46866667,170054.2927,217399.6333,0,107.0493333,0,0,398.574,284.326,0,0,0,1326.798667,71.85933333,799.0193333,0,41.88666667,0,0,0,1388.191333
1989,4,4,26.601,633614.675,45290.59,65.199,3854.723,0,818.731,2773.755,156.211,400.54,0,0,3004.465,28208.712,298.936,823.26,126.489,0,0,391.105,1862.965
1990,4,4,9.726666667,281460.9278,30093.30889,338.8977778,4729.475556,0,35992.17,12224.50556,587.7255556,87.31666667,373.0844444,76.32111111,673.3477778,446.4111111,1640.882222,1237.324444,0,541.1444444,747.3833333,499.1377778,2038.131111
1991,4,4,23.92933333,273025.2867,142660.2013,452.106,2480.497333,0,3638.390667,8870.550667,146.1746667,51.12866667,0,187.012,1813.842,122.2186667,3066.634667,2056.756,71.86733333,45.96,0,1819.108667,9493.288
1992,4,4,12.61,79380.805,51405.22625,0,5573.9125,0,1627.85,3062.59,0,0,84.8375,0,398.04125,57.18875,5627.95875,197.89125,5.995,0,233.4425,158.76125,794.59375
1993,4,4,21.19733333,679401.524,108728.8207,2811.561333,18793.91133,0,14683.586,20098.05067,0,270.384,103.3893333,401.8673333,1421.091333,41.78266667,29786.06867,4674.304667,0,232.308,631.324,4576.297333,6230.603333
1994,4,4,34.12933333,558950.6987,79426.73667,1017.51,646.5446667,0,2424.586667,12773.97133,113.6833333,101.0353333,262.414,0,3617.092,333.8853333,2888.040667,703.444,23.58333333,0,0,306.218,6679.057333
1995,4,4,12.97428571,352764.4152,89783.11762,2202.130476,1439.089048,65.54095238,10976.03571,4742.865238,465.5080952,80.42047619,3954.63,10.05238095,3380.08,724.47,1388.662857,3355.338095,0,572.9119048,281.2119048,3142.64,3411.026667
1996,4,4,22.315,307612.0821,63460.65,239.8178571,3261.275714,169.1821429,3064.99,3648.739286,171.8578571,244.0635714,732.2357143,50.45,1812.245,102.7371429,9259.836429,719.6314286,31.38,161.2492857,0,688.2514286,992.5028571
1997,4,4,49.57066667,691570.6167,124586.0273,1310.857333,909.614,0,27179.74467,13982.952,171.988,103.2786667,14817.386,104.0066667,1736.895333,0,7024.994667,9949.285333,0,606.416,914.1406667,9161.808,78900.358
1998,4,4,38.93071429,439124.4271,266295.8907,11822.64786,354.1857143,384.5742857,36581.90714,168413.9893,1230.335,2597.431429,3764.550714,35.68785714,4684.303571,47.51,7805.982143,163063.0779,0,840.4007143,8836.967143,162186.9893,15312.00429
1999,4,4,32.56882353,502652.0947,143985.8529,5878.072941,11303.55412,13.43764706,9274.314706,31307.87118,161.3688235,131.3076471,932.7564706,2260.615882,4868.54,2192.108235,12093.80059,5655.94,72.59058824,1096.968824,4788.76,5012.391176,25351.79471
2000,4,4,29.5916,1070865.106,145748.8444,11399.406,13812.3348,0,102805.6088,57567.9876,597.748,723.2036,21068.5348,250.864,5049.1908,712.8664,14868.77,5882.6568,0,141.0304,1907.4896,3824.344,3456.5456
